variable,variable_label_fr,code,label_fr,label_en,label_pt
DIPL,Diplôme le plus élevé,01,Pas de scolarité ou arrêt avant la fin du primaire,No schooling or stop before the end of primary school,Sem escolaridade ou parar antes do final da escola primária
DIPL,Diplôme le plus élevé,02,Aucun diplôme et scolarité interrompue à la fin du primaire ou avant la fin du collège,No diploma and schooling interrupted at the end of primary school or before the end of college,Nenhum diploma e escolaridade interrompidos no final da escola primária ou antes do final da faculdade
DIPL,Diplôme le plus élevé,03,Aucun diplôme et scolarité jusqu’à la fin du collège ou au-delà,No diploma and schooling until the end of college or beyond,Sem diploma e escolaridade até o final da faculdade ou além
DIPL,Diplôme le plus élevé,11,CEP (certificat d’études primaires),CEP (Primary Studies Certificate),CEP (Certificado de Estudos Primários)
DIPL,Diplôme le plus élevé,12,"BEPC, brevet élémentaire, brevet des collèges, DNB","BEPC, elementary patent, college patent, DNB","BEPC, patente elementar, patente da faculdade, DNB"
DIPL,Diplôme le plus élevé,13,"CAP, BEP ou diplôme de niveau équivalent","CAP, BEP or equivalent level diploma","Cap, BEP ou diploma de nível equivalente"
DIPL,Diplôme le plus élevé,14,"Baccalauréat général ou technologique, brevet supérieur, capacité en droit, DAEU, ESEU","General or technological baccalaureate, higher patent, law capacity, daeu, eseu","Bacharelado geral ou tecnológico, maior patente, capacidade da lei, daeu, ESEU"
DIPL,Diplôme le plus élevé,15,"Baccalauréat professionnel, brevet professionnel, de technicien ou d’enseignement, diplôme équivalent","Professional baccalaureate, professional patent, technician or teaching, equivalent diploma","Bacharelado profissional, patente profissional, técnico ou ensino, diploma equivalente"
DIPL,Diplôme le plus élevé,16,"BTS, DUT, Deug, Deust, diplôme de la santé ou du social de niveau bac+2, diplôme équivalent","BTS, DUT, DEUG, DEUST, health or social diploma at Bac+2 level, equivalent diploma","BTS, DUT, DEUG, deust, saúde ou diploma social a nível BAC+2, diploma equivalente"
DIPL,Diplôme le plus élevé,17,"Licence, licence pro, maîtrise, diplôme équivalent de niveau bac+3 ou bac+4","License, pro license, master's degree, equivalent diploma of bac+3 or bac+4 level","Licença, licença profissional, mestrado, diploma equivalente de BAC+3 ou BAC+4 Nível"
DIPL,Diplôme le plus élevé,18,"Master, DEA, DESS, diplôme grande école niveau bac+5, doctorat de santé","Master, DEA, DESS, Grande School Diploma Level Bac+5, health doctorate","Mestre, DEA, DESS, Diploma da Escola Grande BAC+5, Doutorado em Saúde"
DIPL,Diplôme le plus élevé,19,Doctorat de recherche (hors santé),Research doctorate (excluding health),Pesquise doutorado (excluindo a saúde)
EMPL,Condition d'emploi,11,En contrat d'apprentissage ou de professionnalisation,On an apprenticeship or professionalization contract,Em um contrato de aprendizagem ou profissionalização
EMPL,Condition d'emploi,12,Placés par une agence d'intérim,Placed by an temporary agency,Colocado por uma agência temporária
EMPL,Condition d'emploi,13,"Emplois aidés (contrat unique d'insertion, d'initiative emploi, d'accompagnement dans l'emploi, avenir, etc.)","Helped jobs (unique integration contract, employment initiative, employment support, future, etc.)","Ajudou empregos (contrato de integração exclusivo, iniciativa de emprego, apoio ao emprego, futuro etc.)"
EMPL,Condition d'emploi,14,Stagiaires rémunérés en entreprise,Competed trainees in business,Estagiários competidos nos negócios
EMPL,Condition d'emploi,15,"Autres emplois à durée limitée, CDD, contrat court, saisonnier, vacataire, etc.","Other limited -term jobs, CDD, short, seasonal, temporary contract, etc.","Outros empregos limitados, CDD, curto, sazonal, contrato temporário, etc."
EMPL,Condition d'emploi,16,"Emplois sans limite de durée, CDI, titulaire de la fonction publique","Jobs without duration, permanent contract, holder of the public service","Empregos sem duração, contrato permanente, detentor do serviço público"
EMPL,Condition d'emploi,21,Non salariés : Indépendants,Self -employed: self -employed,Auto -empregado: auto -empregado
EMPL,Condition d'emploi,22,Non salariés : Employeurs,Non -salaried: employers,Não escalonado: empregadores
EMPL,Condition d'emploi,23,Non salariés : Aides familiaux,Non -salaried: family assistance,Não escalonado: Assistência Familiar
GS,Groupe socioprofessionnel en 6 postes,1,Agriculteur,Farmer,Agricultor
GS,Groupe socioprofessionnel en 6 postes,2,"Artisan, commerçant et chef d'entreprise","Craftsman, trader and business manager","Artesão, comerciante e gerente de negócios"
GS,Groupe socioprofessionnel en 6 postes,3,Cadres,Executives,Executivos
GS,Groupe socioprofessionnel en 6 postes,4,Profession intermédiaire,Intermediate profession,Profissão intermediária
GS,Groupe socioprofessionnel en 6 postes,5,Employé,Employee,Funcionário
GS,Groupe socioprofessionnel en 6 postes,6,Ouvrier,Worker,Trabalhador
ILETUDLT,Indicateur du lieu d'études par rapport au lieu de travail,1,Dans la zone d'emploi,In the employment area,Na área de emprego
ILETUDLT,Indicateur du lieu d'études par rapport au lieu de travail,2,"Ailleurs, dans le (un) département de la zone d'emploi","Elsewhere, in the (one) department of the employment zone","Em outros lugares, no departamento (um) da zona de emprego"
ILETUDLT,Indicateur du lieu d'études par rapport au lieu de travail,3,"Ailleurs, dans la (une) région de la zone d'emploi","Elsewhere, in the (one) region of the employment area","Em outros lugares, na (uma) região da área de emprego"
ILETUDLT,Indicateur du lieu d'études par rapport au lieu de travail,4,Dans une autre région: France métropolitaine,In another region: Metropolitan France,Em outra região: a França Metropolitana
ILETUDLT,Indicateur du lieu d'études par rapport au lieu de travail,5,Dans une autre région: DOM (y compris Mayotte),In another region: DOM (including Mayotte),Em outra região: Dom (incluindo Mayotte)
ILETUDLT,Indicateur du lieu d'études par rapport au lieu de travail,6,Dans une autre région: COM,In another region: com,Em outra região: com
ILETUDLT,Indicateur du lieu d'études par rapport au lieu de travail,7,A l'étranger,Abroad,Fora do país
ILETUDLT,Indicateur du lieu d'études par rapport au lieu de travail,Z,Sans objet (pas d'inscription dans un établissement d'enseignement),Not applicable (no registration in an educational institution),Não aplicável (sem registro em uma instituição educacional)
ILRLT,Indicateur du lieu de résidence par rapport au lieu de travail,1,Dans la zone d'emploi,In the employment area,Na área de emprego
ILRLT,Indicateur du lieu de résidence par rapport au lieu de travail,2,"Ailleurs, dans le (un) département de la zone d'emploi","Elsewhere, in the (one) department of the employment zone","Em outros lugares, no departamento (um) da zona de emprego"
ILRLT,Indicateur du lieu de résidence par rapport au lieu de travail,3,"Ailleurs, dans la (une) région de la zone d'emploi","Elsewhere, in the (one) region of the employment area","Em outros lugares, na (uma) região da área de emprego"
ILRLT,Indicateur du lieu de résidence par rapport au lieu de travail,4,Dans une autre région: France métropolitaine,In another region: Metropolitan France,Em outra região: a França Metropolitana
ILRLT,Indicateur du lieu de résidence par rapport au lieu de travail,5,Dans une autre région: DOM,In another region: Dom,Em outra região: DOM
IPONDI,Poids de l'individu,nan,nan,,
IRANLT,Indicateur de résidence antérieure au 1er janvier de l'année précédente (par rapport au lieu de travail),1,Dans la zone d'emploi,In the employment area,Na área de emprego
IRANLT,Indicateur de résidence antérieure au 1er janvier de l'année précédente (par rapport au lieu de travail),2,"Ailleurs, dans le (un) département de la zone d'emploi","Elsewhere, in the (one) department of the employment zone","Em outros lugares, no departamento (um) da zona de emprego"
IRANLT,Indicateur de résidence antérieure au 1er janvier de l'année précédente (par rapport au lieu de travail),3,"Ailleurs, dans la (une) région de la zone d'emploi","Elsewhere, in the (one) region of the employment area","Em outros lugares, na (uma) região da área de emprego"
IRANLT,Indicateur de résidence antérieure au 1er janvier de l'année précédente (par rapport au lieu de travail),4,Dans une autre région : France métropolitaine,In another region: Metropolitan France,Em outra região: a França Metropolitana
IRANLT,Indicateur de résidence antérieure au 1er janvier de l'année précédente (par rapport au lieu de travail),5,Dans une autre région : DOM (y compris Mayotte),In another region: DOM (including Mayotte),Em outra região: Dom (incluindo Mayotte)
IRANLT,Indicateur de résidence antérieure au 1er janvier de l'année précédente (par rapport au lieu de travail),6,Dans une autre région : COM,In another region: com,Em outra região: com
IRANLT,Indicateur de résidence antérieure au 1er janvier de l'année précédente (par rapport au lieu de travail),7,A l'étranger,Abroad,Fora do país
METRODOMLT,Indicateur Métropole ou DOM du lieu de travail,D,DOM,Dom,Dom
METRODOMLT,Indicateur Métropole ou DOM du lieu de travail,M,France métropolitaine,Metropolitan France,Metropolitan France
NA10,Activité économique en 10 postes (NA - A10),AZ,"Agriculture, sylviculture et pêche","Agriculture, forestry and fishing","Agricultura, silvicultura e pesca"
NA10,Activité économique en 10 postes (NA - A10),BE,"Industries manufacturières, industries extractives et autres","Manufacturing industries, extractive industries and other","Indústrias manufatureiras, indústrias extrativas e outras"
NA10,Activité économique en 10 postes (NA - A10),FZ,Construction,Construction,Construção
NA10,Activité économique en 10 postes (NA - A10),GI,"Commerce de gros et de détail, transports, hébergement et restauration","Wholesale and retail, transport, accommodation and catering","Atacado e varejo, transporte, acomodação e catering"
NA10,Activité économique en 10 postes (NA - A10),JZ,Information et communication,Information and communication,Informação e comunicação
NA10,Activité économique en 10 postes (NA - A10),KZ,Activités financières et d'assurance,Financial and insurance activities,Atividades financeiras e de seguro
NA10,Activité économique en 10 postes (NA - A10),LZ,Activités immobilières,Real estate activities,Atividades imobiliárias
NA10,Activité économique en 10 postes (NA - A10),MN,"Activités spécialisées, scientifiques et techniques et activités de services administratifs et de soutien","Specialized, scientific and technical activities and administrative and support activities","Atividades especializadas, científicas e técnicas e atividades administrativas e de suporte"
NA10,Activité économique en 10 postes (NA - A10),OQ,"Administration publique, enseignement, santé humaine et action sociale","Public administration, teaching, human health and social action","Administração Pública, Ensino, Saúde Humana e Ação Social"
NA10,Activité économique en 10 postes (NA - A10),RU,Autres activités de services,Other service activities,Outras atividades de serviço
NA17,Activité économique en 17 postes (NA - A17),AZ,"Agriculture, sylviculture et pêche","Agriculture, forestry and fishing","Agricultura, silvicultura e pesca"
NA17,Activité économique en 17 postes (NA - A17),C1,"Fabrication de denrées alimentaires, de boissons et  de produits à base de tabac","Manufacture of food, drinks and tobacco products","Fabricação de alimentos, bebidas e produtos de tabaco"
NA17,Activité économique en 17 postes (NA - A17),C2,Cokéfaction et raffinage,Cokecaction and refining,Cokecaction e refino
NA17,Activité économique en 17 postes (NA - A17),C3,"Fabrication d'équipements électriques, électroniques, informatiques ; fabrication de machines","Manufacture of electrical, electronic, computer equipment; Machine manufacture","Fabricação de equipamentos elétricos, eletrônicos e de informática; Fabricação de máquinas"
NA17,Activité économique en 17 postes (NA - A17),C4,Fabrication de matériels de transport,Manufacturing of transport equipment,Fabricação de equipamentos de transporte
NA17,Activité économique en 17 postes (NA - A17),C5,Fabrication d'autres produits industriels,Manufacture of other industrial products,Fabricação de outros produtos industriais
NA17,Activité économique en 17 postes (NA - A17),DE,"Industries extractives, énergie, eau, gestion des déchets et dépollution","Extractive industries, energy, water, waste management and depollution","Indústrias extrativas, energia, água, gerenciamento de resíduos e depolluição"
NA17,Activité économique en 17 postes (NA - A17),FZ,Construction,Construction,Construção
NA17,Activité économique en 17 postes (NA - A17),GZ,Commerce ; réparation d'automobiles et de motocycles,Trade ; repair of automobiles and motorcycles,Troca ; reparo de automóveis e motocicletas
NA17,Activité économique en 17 postes (NA - A17),HZ,Transports et entreposage,Transport and storage,Transporte e armazenamento
NA17,Activité économique en 17 postes (NA - A17),IZ,Hébergement et restauration,Accommodation and catering,Acomodação e catering
NA17,Activité économique en 17 postes (NA - A17),JZ,Information et communication,Information and communication,Informação e comunicação
NA17,Activité économique en 17 postes (NA - A17),KZ,Activités financières et d'assurance,Financial and insurance activities,Atividades financeiras e de seguro
NA17,Activité économique en 17 postes (NA - A17),LZ,Activités immobilières,Real estate activities,Atividades imobiliárias
NA17,Activité économique en 17 postes (NA - A17),MN,Activités scientifiques et techniques ; services administratifs et de soutien,Scientific and technical activities; Administrative and support services,Atividades científicas e técnicas; Serviços administrativos e de suporte
NA17,Activité économique en 17 postes (NA - A17),OQ,"Administration publique, enseignement, santé humaine et action sociale","Public administration, teaching, human health and social action","Administração Pública, Ensino, Saúde Humana e Ação Social"
NA17,Activité économique en 17 postes (NA - A17),RU,Autres activités de services,Other service activities,Outras atividades de serviço
NA38,Activité économique en 38 postes (NA - A38),AZ,"Agriculture, sylviculture et pêche","Agriculture, forestry and fishing","Agricultura, silvicultura e pesca"
NA38,Activité économique en 38 postes (NA - A38),BZ,Industries extractives,Extractive industries,Indústrias extrativas
NA38,Activité économique en 38 postes (NA - A38),CA,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac","Manufacture of food, drinks and tobacco products","Fabricação de alimentos, bebidas e produtos de tabaco"
NA38,Activité économique en 38 postes (NA - A38),CB,"Fabrication de textiles, industries de l'habillement, industrie du cuir et de la chaussure","Manufacture of textiles, clothing industries, leather and shoe industry","Fabricação de têxteis, indústrias de roupas, indústria de couro e calçada"
NA38,Activité économique en 38 postes (NA - A38),CC,"Travail du bois, industries du papier et imprimerie","Wood work, paper industries and printing","Trabalho de madeira, indústrias de papel e impressão"
NA38,Activité économique en 38 postes (NA - A38),CD,Cokéfaction et raffinage,Cokecaction and refining,Cokecaction e refino
NA38,Activité économique en 38 postes (NA - A38),CE,Industrie chimique,Chemical,Químico
NA38,Activité économique en 38 postes (NA - A38),CF,Industrie pharmaceutique,Pharmaceutical industry,Indústria farmacêutica
NA38,Activité économique en 38 postes (NA - A38),CG,Fabrication de produits en caoutchouc et en plastique ainsi que d'autres produits minéraux non métalliques,Manufacturing of rubber and plastic products as well as other non -metallic mineral products,"Fabricação de produtos de borracha e plástico, bem como outros produtos minerais não metálicos"
NA38,Activité économique en 38 postes (NA - A38),CH,Métallurgie et fabrication de produits métalliques à l'exception des machines et des équipements,Metallurgy and manufacturing of metal products with the exception of machines and equipment,"Metalurgia e fabricação de produtos de metal, com exceção de máquinas e equipamentos"
NA38,Activité économique en 38 postes (NA - A38),CI,"Fabrication de produits informatiques, électroniques et optiques","Manufacturing of IT, electronic and optical products","Fabricação dele, produtos eletrônicos e ópticos"
NA38,Activité économique en 38 postes (NA - A38),CJ,Fabrication d'équipements électriques,Manufacturing of electrical equipment,Fabricação de equipamentos elétricos
NA38,Activité économique en 38 postes (NA - A38),CK,Fabrication de machines et équipements (non compris ailleurs),Manufacturing of machines and equipment (not included elsewhere),Fabricação de máquinas e equipamentos (não incluídos em outros lugares)
NA38,Activité économique en 38 postes (NA - A38),CL,Fabrication de matériels de transport,Manufacturing of transport equipment,Fabricação de equipamentos de transporte
NA38,Activité économique en 38 postes (NA - A38),CM,Autres industries manufacturières ; réparation et installation de machines et d'équipements,Other manufacturing industries; repair and installation of machines and equipment,Outras indústrias de manufatura; reparo e instalação de máquinas e equipamentos
NA38,Activité économique en 38 postes (NA - A38),DZ,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné","Production and distribution of electricity, gas, steam and air conditioning","Produção e distribuição de eletricidade, gás, vapor e ar condicionado"
NA38,Activité économique en 38 postes (NA - A38),EZ,"Production et distribution d'eau ; assainissement, gestion des déchets et dépollution","Water production and distribution; Sanitation, waste management and depollution","Produção e distribuição de água; Saneamento, gerenciamento de resíduos e despolução"
NA38,Activité économique en 38 postes (NA - A38),FZ,Construction,Construction,Construção
NA38,Activité économique en 38 postes (NA - A38),GZ,Commerce ; réparation d'automobiles et de motocycles,Trade ; repair of automobiles and motorcycles,Troca ; reparo de automóveis e motocicletas
NA38,Activité économique en 38 postes (NA - A38),HZ,Transports et entreposage,Transport and storage,Transporte e armazenamento
NA38,Activité économique en 38 postes (NA - A38),IZ,Hébergement et restauration,Accommodation and catering,Acomodação e catering
NA38,Activité économique en 38 postes (NA - A38),JA,"Edition, audiovisuel et diffusion","Edition, audiovisual and broadcasting","Edição, audiovisual e transmissão"
NA38,Activité économique en 38 postes (NA - A38),JB,Télécommunications,Telecommunications,Telecomunicações
NA38,Activité économique en 38 postes (NA - A38),JC,Activités informatiques et services d'information,IT activities and information services,Atividades de TI e serviços de informação
NA38,Activité économique en 38 postes (NA - A38),KZ,Activités financières et d'assurance,Financial and insurance activities,Atividades financeiras e de seguro
NA38,Activité économique en 38 postes (NA - A38),LZ,Activités immobilières,Real estate activities,Atividades imobiliárias
NA38,Activité économique en 38 postes (NA - A38),MA,"Activités juridiques, comptables, de gestion, d'architecture, d'ingénierie, de contrôle et d'analyses techniques","Legal, accounting, management, architecture, engineering, control and technical analysis","Análise Legal, Contabilidade, Gerenciamento, Arquitetura, Engenharia, Controle e Técnico"
NA38,Activité économique en 38 postes (NA - A38),MB,Recherche-développement scientifique,Scientific research-development,Desenvolvimento de pesquisa científica
NA38,Activité économique en 38 postes (NA - A38),MC,"Autres activités spécialisées, scientifiques et techniques","Other specialized, scientific and technical activities","Outras atividades especializadas, científicas e técnicas"
NA38,Activité économique en 38 postes (NA - A38),NZ,Activités de services administratifs et de soutien,Administrative and support activities,Atividades administrativas e de apoio
NA38,Activité économique en 38 postes (NA - A38),OZ,Administration publique,Public administration,Administração Pública
NA38,Activité économique en 38 postes (NA - A38),PZ,Enseignement,Education,Educação
NA38,Activité économique en 38 postes (NA - A38),QA,Activités pour la santé humaine,Human health activities,Atividades de saúde humana
NA38,Activité économique en 38 postes (NA - A38),QB,Hébergement médico-social et social et action sociale sans hébergement,Medico-social and social accommodation and social action without accommodation,Medico-social e acomodação social e ação social sem acomodação
NA38,Activité économique en 38 postes (NA - A38),RZ,"Arts, spectacles et activités récréatives","Arts, shows and recreational activities","Artes, shows e atividades recreativas"
NA38,Activité économique en 38 postes (NA - A38),SZ,Autres activités de services,Other service activities,Outras atividades de serviço
NA38,Activité économique en 38 postes (NA - A38),TZ,Activités des ménages en tant qu'employeurs ; activités indifférenciées des ménages en tant que producteurs de biens et services pour usage propre,Household activities as employers; undifferentiated activities of households as producers of goods and services for clean use,Atividades domésticas como empregadores; atividades indiferenciadas das famílias como produtores de bens e serviços para uso limpo
NA38,Activité économique en 38 postes (NA - A38),UZ,Activités extra-territoriales,Extra-territorial activities,Atividades extra-territoriais
NA5,Activité économique regroupée en 5 postes,AZ,"Agriculture, sylviculture et pêche","Agriculture, forestry and fishing","Agricultura, silvicultura e pesca"
NA5,Activité économique regroupée en 5 postes,BE,"Industrie manufacturière, industries extractives  et autres","Manufacturing industry, extractive industries and other","Indústria manufatureira, indústrias extrativas e outras"
NA5,Activité économique regroupée en 5 postes,FZ,Construction,Construction,Construção
NA5,Activité économique regroupée en 5 postes,GU,"Commerce, transports et services divers","Trade, transport and various services","Comércio, transporte e vários serviços"
NA5,Activité économique regroupée en 5 postes,OQ,"Administration publique, enseignement, santé humaine et action sociale","Public administration, teaching, human health and social action","Administração Pública, Ensino, Saúde Humana e Ação Social"
NA64,Activité économique en 64 postes (NA - A64),AZ1,"Culture et production animale, chasse et services annexes","Culture and animal production, hunting and related services","Cultura e produção animal, caça e serviços relacionados"
NA64,Activité économique en 64 postes (NA - A64),AZ2,Sylviculture et exploitation forestière,Forestry and logging,Florestal e madeira
NA64,Activité économique en 64 postes (NA - A64),AZ3,Pêche et aquaculture,Fishing and aquaculture,Pesca e aquicultura
NA64,Activité économique en 64 postes (NA - A64),BZ0,Industries extractives,Extractive industries,Indústrias extrativas
NA64,Activité économique en 64 postes (NA - A64),CA0,"Fabrication de denrées alimentaires, de boissons et de produits à base de tabac","Manufacture of food, drinks and tobacco products","Fabricação de alimentos, bebidas e produtos de tabaco"
NA64,Activité économique en 64 postes (NA - A64),CB0,"Fabrication de textiles, industrie de l’habillement, industrie du cuir et de la chaussure","Manufacturing of textiles, clothing industry, leather and shoe industry","Fabricação de têxteis, indústria de roupas, indústria de couro e calçados"
NA64,Activité économique en 64 postes (NA - A64),CC1,"Travail du bois et fabrication d'articles en bois et en liège, à l'exception des meubles ; fabrication d'articles en vannerie et sparterie","Wood work and manufacturing of wood and cork items, with the exception of furniture; Manufacturing of basketry and sparry items","Trabalho de madeira e fabricação de itens de madeira e cortiça, com exceção dos móveis; Fabricação de itens de cesta e esparry"
NA64,Activité économique en 64 postes (NA - A64),CC2,Industrie du papier et du carton,Paper and cardboard industry,Indústria de papel e papelão
NA64,Activité économique en 64 postes (NA - A64),CC3,Imprimerie et reproduction d'enregistrements,Printing and reproduction of recordings,Impressão e reprodução de gravações
NA64,Activité économique en 64 postes (NA - A64),CD0,Cokéfaction et raffinage,Cokecaction and refining,Cokecaction e refino
NA64,Activité économique en 64 postes (NA - A64),CE0,Industrie chimique,Chemical,Químico
NA64,Activité économique en 64 postes (NA - A64),CF0,Industrie pharmaceutique,Pharmaceutical industry,Indústria farmacêutica
NA64,Activité économique en 64 postes (NA - A64),CG1,Fabrication de produits en caoutchouc et en plastique,Manufacturing of rubber and plastic products,Fabricação de produtos de borracha e plástico
NA64,Activité économique en 64 postes (NA - A64),CG2,Fabrication d'autres produits minéraux non métalliques,Manufacture of other non -metallic mineral products,Fabricação de outros produtos minerais não metálicos
NA64,Activité économique en 64 postes (NA - A64),CH1,Métallurgie,Metallurgy,Metalurgia
NA64,Activité économique en 64 postes (NA - A64),CH2,"Fabrication de produits métalliques, à l'exception des machines et des équipements","Manufacture of metal products, with the exception of machines and equipment","Fabricação de produtos de metal, com exceção de máquinas e equipamentos"
NA64,Activité économique en 64 postes (NA - A64),CI0,"Fabrication de produits informatiques, électroniques et optiques","Manufacturing of IT, electronic and optical products","Fabricação dele, produtos eletrônicos e ópticos"
NA64,Activité économique en 64 postes (NA - A64),CJ0,Fabrication d'équipements électriques,Manufacturing of electrical equipment,Fabricação de equipamentos elétricos
NA64,Activité économique en 64 postes (NA - A64),CK0,Fabrication de machines et équipements n.c.a.,Manufacturing of N.C.A.,Fabricação de N.C.A.
NA64,Activité économique en 64 postes (NA - A64),CL1,Industrie automobile,Automotive industry,Indústria automotiva
NA64,Activité économique en 64 postes (NA - A64),CL2,Fabrication d'autres matériels de transport,Manufacture of other transport materials,Fabricação de outros materiais de transporte
NA64,Activité économique en 64 postes (NA - A64),CM1,Autres industries manufacturières n.c.a.,Other manufacturing industries N.C.A.,Outras indústrias de manufatura N.C.A.
NA64,Activité économique en 64 postes (NA - A64),CM2,Réparation et installation de machines et d'équipements,Repair and installation of machines and equipment,Reparo e instalação de máquinas e equipamentos
NA64,Activité économique en 64 postes (NA - A64),DZ0,"Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné","Production and distribution of electricity, gas, steam and air conditioning","Produção e distribuição de eletricidade, gás, vapor e ar condicionado"
NA64,Activité économique en 64 postes (NA - A64),EZ1,"Captage, traitement et distribution d'eau","Water capture, treatment and distribution","Captura, tratamento e distribuição de água"
NA64,Activité économique en 64 postes (NA - A64),EZ2,"Collecte et traitement des eaux usées, traitement des déchets et dépollution","Wastewater collection and treatment, waste treatment and depollution","Coleta e tratamento de águas residuais, tratamento de resíduos e despolução"
NA64,Activité économique en 64 postes (NA - A64),FZ0,Construction,Construction,Construção
NA64,Activité économique en 64 postes (NA - A64),GZ1,Commerce et réparation d'automobiles et de motocycles,Trade and repair of cars and motorcycles,Comércio e reparo de carros e motocicletas
NA64,Activité économique en 64 postes (NA - A64),GZ2,"Commerce de gros, à l'exception des automobiles et des motocycles","Wholesale, with the exception of cars and motorcycles","Atacado, com exceção de carros e motocicletas"
NA64,Activité économique en 64 postes (NA - A64),GZ3,"Commerce de détail, à l'exception des automobiles et des motocycles","Retail, with the exception of cars and motorcycles","Varejo, com exceção de carros e motocicletas"
NA64,Activité économique en 64 postes (NA - A64),HZ1,Transports terrestres et transport par conduites,Land transport and transportation by conduct,Transporte terrestre e transporte por conduta
NA64,Activité économique en 64 postes (NA - A64),HZ2,Transports par eau,Water transport,Transporte de água
NA64,Activité économique en 64 postes (NA - A64),HZ3,Transports aériens,Air transport,Transporte aéreo
NA64,Activité économique en 64 postes (NA - A64),HZ4,Entreposage et services auxiliaires des transports,Transport storage and auxiliary services,Transporte de armazenamento e serviços auxiliares
NA64,Activité économique en 64 postes (NA - A64),HZ5,Activités de poste et de courrier,Post and mail activities,Publicar e correio atividades
NA64,Activité économique en 64 postes (NA - A64),IZ0,Hébergement et restauration,Accommodation and catering,Acomodação e catering
NA64,Activité économique en 64 postes (NA - A64),JA1,Edition,Edition,Edição
NA64,Activité économique en 64 postes (NA - A64),JA2,"Production de films cinématographiques, de vidéo et de programmes de télévision ; enregistrement sonore et édition musicale ; programmation et diffusion","Production of cinematographic films, video and television programs; sound recording and musical edition; Programming and distribution","Produção de filmes cinematográficos, programas de vídeo e televisão; gravação de som e edição musical; Programação e distribuição"
NA64,Activité économique en 64 postes (NA - A64),JB0,Télécommunications,Telecommunications,Telecomunicações
NA64,Activité économique en 64 postes (NA - A64),JC0,"Programmation, conseil et autres activités informatiques ; services d'information","Programming, advice and other IT activities; information services","Programação, conselhos e outras atividades de TI; Serviços de informação"
NA64,Activité économique en 64 postes (NA - A64),KZ1,"Activités des services financiers, hors assurance et caisses de retraite","Activities of financial services, excluding insurance and pension funds","Atividades de serviços financeiros, excluindo fundos de seguro e pensão"
NA64,Activité économique en 64 postes (NA - A64),KZ2,Assurance,Insurance,Seguro
NA64,Activité économique en 64 postes (NA - A64),KZ3,Activités auxiliaires de services financiers et d'assurance,Auxiliary financial services and insurance activities,Serviços financeiros auxiliares e atividades de seguro
NA64,Activité économique en 64 postes (NA - A64),LZ0,Activités immobilières,Real estate activities,Atividades imobiliárias
NA64,Activité économique en 64 postes (NA - A64),MA1,Activités juridiques et comptables ; conseil de gestion ; activités des sièges sociaux,Legal and accounting activities; management board; Skills activities,Atividades legais e contábeis; Conselho de Administração; Atividades de habilidades
NA64,Activité économique en 64 postes (NA - A64),MA2,Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques,Architecture and engineering activities; Control activities and technical analyzes,Atividades de arquitetura e engenharia; Atividades de controle e análises técnicas
NA64,Activité économique en 64 postes (NA - A64),MB0,Recherche-développement scientifique,Scientific research-development,Desenvolvimento de pesquisa científica
NA64,Activité économique en 64 postes (NA - A64),MC1,Publicité et études de marché,Advertising and market studies,Publicidade e estudos de mercado
NA64,Activité économique en 64 postes (NA - A64),MC2,"Autres activités spécialisées, scientifiques et techniques et activités vétérinaires","Other specialized, scientific and technical activities and veterinary activities","Outras atividades especializadas, científicas e técnicas e atividades veterinárias"
NA64,Activité économique en 64 postes (NA - A64),NZ1,Activités de location et location-bail,Rental and rental-lease activities,Atividades de aluguel e aluguel de aluguel
NA64,Activité économique en 64 postes (NA - A64),NZ2,Activités liées à l'emploi,Employment -related activities,Atividades relacionadas ao emprego
NA64,Activité économique en 64 postes (NA - A64),NZ3,"Activités des agences de voyage, voyagistes, services de réservation et activités connexes","Travel agencies, tour operators, reservation services and related activities","Agências de viagens, operadores turísticos, serviços de reserva e atividades relacionadas"
NA64,Activité économique en 64 postes (NA - A64),NZ4,Enquêtes et sécurité ; services relatifs aux bâtiments et aménagement paysager ; autres activités de soutien,Surveys and security; services relating to buildings and landscaping; Other support activities,Pesquisas e segurança; serviços relacionados a edifícios e paisagismo; Outras atividades de apoio
NA64,Activité économique en 64 postes (NA - A64),OZ0,Administration publique et défense ; sécurité sociale obligatoire,Public administration and defense; compulsory social security,Administração pública e defesa; Seguro Social obrigatório
NA64,Activité économique en 64 postes (NA - A64),PZ0,Enseignement,Education,Educação
NA64,Activité économique en 64 postes (NA - A64),QA0,Activités pour la santé humaine,Human health activities,Atividades de saúde humana
NA64,Activité économique en 64 postes (NA - A64),QB0,Hébergement médico-social et social et action sociale sans hébergement,Medico-social and social accommodation and social action without accommodation,Medico-social e acomodação social e ação social sem acomodação
NA64,Activité économique en 64 postes (NA - A64),RZ1,"Arts, divertissement et musées","Arts, entertainment and museums","Artes, entretenimento e museus"
NA64,Activité économique en 64 postes (NA - A64),RZ2,"Activités sportives, récréatives et de loisirs","Sports, recreational and leisure activities","Atividades esportivas, recreativas e de lazer"
NA64,Activité économique en 64 postes (NA - A64),SZ1,Activités des organisations associatives,Activities activities,Atividades de atividades
